线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次
2001,单线,2018.404,2024-01-12 03:31:00,0.05,1,0.01,0,1,81,102,1353,87373
2001,单线,2018.672,2024-01-12 03:31:00,0.06,1,0.01,0,1,81,102,1353,87373
2001,单线,2017.988,2024-01-12 03:31:00,0.05,1,0.01,0,1,81,102,1353,87373
2001,单线,2018.712,2024-01-12 03:31:00,0.05,1,0.01,0,1,81,102,1353,87373
2001,单线,2013.024,2024-01-12 03:35:00,0.05,1,0.01,0,1,84,102,1353,87373
2001,单线,2011.23,2024-01-12 03:36:00,0.05,1,0.01,0,1,78,102,1353,87373
2001,单线,2009.56,2024-01-12 03:37:00,0.05,1,0.01,0,1,81,102,1353,87373
2001,单线,2009.591,2024-01-12 03:37:00,0.06,1,0.01,0,1,81,102,1353,87373
2001,单线,2007.682,2024-01-12 03:39:00,0.05,1,0.01,0,1,82,102,1353,87373
2001,单线,2006.51,2024-01-12 03:40:00,0.06,1,0.01,0,1,81,102,1353,87373
2001,单线,2000.241,2024-01-12 03:44:00,0.06,1,0.01,0,1,80,102,1353,87373
2001,单线,2000.955,2024-01-12 03:44:00,0.06,1,0.01,0,1,80,102,1353,87373
2001,单线,2000.914,2024-01-12 03:44:00,0.05,1,0.01,0,1,80,102,1353,87373
2001,单线,2004.653,2024-01-12 08:24:00,0.04,1,0.02,0,1,63,102,1346,83434
2001,单线,2017.227,2024-01-12 08:35:00,0.04,1,0.02,0,1,81,102,1346,83434
2001,单线,2024.672,2024-01-12 08:42:00,0.03,0,0.04,1,1,65,102,1346,83434
2001,单线,2033.384,2024-01-12 08:50:00,0.03,0,0.04,1,1,75,102,1346,83434
2001,单线,2039.366,2024-01-12 08:55:00,0.03,0,0.04,1,1,70,102,1346,83434
2001,单线,2075.134,2024-01-12 09:29:00,0.02,0,0.04,1,1,53,102,1346,83434
2001,单线,2089.945,2024-01-14 18:47:00,0.07,1,0.03,0,1,79,102,1346,87687
2001,单线,2089.349,2024-01-14 18:48:00,0.03,0,0.04,1,1,78,102,1346,87687
2001,单线,2061.844,2024-01-14 19:12:00,0.02,0,0.06,1,1,80,102,1346,87687
2001,单线,2055.451,2024-01-14 19:17:00,0.03,0,0.06,1,1,59,102,1346,87687
2001,单线,2055.752,2024-01-14 19:17:00,0.04,1,0.02,0,1,58,102,1346,87687
2001,单线,2052.961,2024-01-14 19:20:00,0.04,1,0.02,0,1,60,102,1346,87687
2001,单线,2045.146,2024-01-14 19:26:00,0.03,0,0.06,1,1,81,102,1346,87687
2001,单线,2039.308,2024-01-14 19:31:00,0.03,0,0.06,1,1,77,102,1346,87687
2001,单线,2035.949,2024-01-14 19:33:00,0.02,0,0.04,1,1,81,102,1346,87687
2001,单线,2028.239,2024-01-14 19:39:00,0.03,0,0.04,1,1,80,102,1346,87687
2001,单线,2018.408,2024-01-14 19:48:00,0.04,1,0.02,0,1,82,102,1346,87687
2001,单线,2014.72,2024-01-14 19:51:00,0.04,1,0.02,0,1,83,102,1346,87687
2001,单线,2010.917,2024-01-14 20:43:00,0.05,1,0.01,0,1,71,102,1314,83432
2001,单线,2025.831,2024-01-14 20:55:00,0.04,1,0.02,0,1,71,102,1314,83432
2001,单线,2032.9,2024-01-14 21:01:00,0.04,1,0.03,0,1,81,102,1314,83432
2001,单线,2040.134,2024-01-14 21:07:00,0.05,1,0.03,0,1,70,102,1314,83432
2001,单线,2046.951,2024-01-14 21:12:00,0.03,0,0.04,1,1,79,102,1314,83432
2001,单线,2048.32,2024-01-14 21:13:00,0.05,1,0.03,0,1,76,102,1314,83432
2001,单线,2061.689,2024-01-14 21:25:00,0.05,1,0.03,0,1,78,102,1314,83432
2001,单线,2068.738,2024-01-14 21:30:00,0.04,1,0.02,0,1,71,102,1314,83432
2001,单线,2074.782,2024-01-14 21:35:00,0.06,1,0.03,0,1,69,102,1314,83432
2001,单线,2083.329,2024-01-14 21:43:00,0.02,0,0.04,1,1,69,102,1314,83432
2001,单线,2091.729,2024-01-14 21:52:00,0.05,1,0.01,0,1,65,102,1314,83432
2001,单线,2094.07,2024-01-16 03:07:00,0.04,1,0.02,0,1,82,102,1310,87601
2001,单线,2089.336,2024-01-16 03:10:00,0.03,0,0.06,1,1,78,102,1310,87601
2001,单线,2084.646,2024-01-16 03:14:00,0.05,1,0.06,1,1,67,102,1310,87601
2001,单线,2055.957,2024-01-16 03:37:00,0.04,1,0.02,0,1,67,102,1310,87601
2001,单线,2053.147,2024-01-16 03:40:00,0.04,1,0.03,0,1,69,102,1310,87601
2001,单线,2040.921,2024-01-16 03:49:00,0.04,1,0.02,0,1,75,102,1310,87601
2001,单线,2039.363,2024-01-16 03:50:00,0.05,1,0.06,1,1,82,102,1310,87601
2001,单线,2027.683,2024-01-16 03:59:00,0.03,0,0.04,1,1,80,102,1310,87601
2001,单线,2023.559,2024-01-16 04:02:00,0.06,1,0.06,1,1,73,102,1310,87601
2001,单线,2016.019,2024-01-16 04:08:00,0.04,1,0.02,0,1,80,102,1310,87601
2001,单线,2011.254,2024-01-16 04:12:00,0.05,1,0.03,0,1,81,102,1310,87601
2001,单线,2009.558,2024-01-16 04:13:00,0.05,1,0.02,0,1,81,102,1310,87601
2001,单线,2091.174,2024-01-16 08:44:00,0.04,1,0.03,0,1,50,102,1365,83454
2001,单线,2093.362,2024-01-16 08:46:00,0.05,1,0.03,0,1,75,102,1365,83454
2001,单线,2084.34,2024-01-16 14:54:00,0.07,1,0.04,1,1,68,102,1388,51341
2001,单线,2085.286,2024-01-16 14:54:00,0.04,1,0.03,0,1,66,102,1388,51341
2001,单线,2080.358,2024-01-16 14:58:00,0.07,1,0.04,1,1,74,102,1388,51341
2001,单线,2074.296,2024-01-16 15:03:00,0.06,1,0.04,1,1,73,102,1388,51341
2001,单线,2071.373,2024-01-16 15:06:00,0.07,1,0.04,1,1,71,102,1388,51341
2001,单线,2069.46,2024-01-16 15:07:00,0.07,1,0.04,1,1,70,102,1388,51341
2001,单线,2068.25,2024-01-16 15:08:00,0.07,1,0.04,1,1,75,102,1388,51341
2001,单线,2067.311,2024-01-16 15:09:00,0.07,1,0.06,1,1,72,102,1388,51341
2001,单线,2067.782,2024-01-16 15:09:00,0.07,1,0.04,1,1,71,102,1388,51341
2001,单线,2063.144,2024-01-16 15:12:00,0.04,1,0.03,0,1,72,102,1388,51341
2001,单线,2060.842,2024-01-16 15:14:00,0.07,1,0.04,1,1,71,102,1388,51341
2001,单线,2048.344,2024-01-16 15:30:00,0.04,1,0.03,0,1,71,102,1388,51341
2001,单线,2044.645,2024-01-16 15:33:00,0.07,1,0.04,1,1,70,102,1388,51341
2001,单线,2041.954,2024-01-16 15:35:00,0.06,1,0.07,1,1,73,102,1388,51341
2001,单线,2041.706,2024-01-16 15:35:00,0.04,1,0.08,1,1,73,102,1388,51341
2001,单线,2041.644,2024-01-16 15:35:00,0.05,1,0.07,1,1,74,102,1388,51341
2001,单线,2041.458,2024-01-16 15:36:00,0.07,1,0.03,0,1,73,102,1388,51341
2001,单线,2039.376,2024-01-16 15:37:00,0.06,1,0.07,1,1,71,102,1388,51341
2001,单线,2034.218,2024-01-16 15:42:00,0.08,1,0.04,1,1,68,102,1388,51341
2001,单线,2034.26,2024-01-16 15:42:00,0.08,1,0.04,1,1,67,102,1388,51341
2001,单线,2032.01,2024-01-16 15:43:00,0.08,1,0.04,1,1,74,102,1388,51341
2001,单线,2024.639,2024-01-16 15:50:00,0.06,1,0.07,1,1,67,102,1388,51341
2001,单线,2023.585,2024-01-16 15:51:00,0.08,1,0.07,1,1,71,102,1388,51341
2001,单线,2023.54,2024-01-16 15:51:00,0.05,1,0.07,1,1,72,102,1388,51341
2001,单线,2023.5,2024-01-16 15:51:00,0.05,1,0.08,1,1,72,102,1388,51341
2001,单线,2023.623,2024-01-16 15:51:00,0.07,1,0.04,1,1,71,102,1388,51341
2001,单线,2022.218,2024-01-16 15:52:00,0.08,1,0.04,1,1,71,102,1388,51341
2001,单线,2022.255,2024-01-16 15:52:00,0.07,1,0.03,0,1,71,102,1388,51341
2001,单线,2020.492,2024-01-16 15:53:00,0.07,1,0.04,1,1,74,102,1388,51341
2001,单线,2020.771,2024-01-16 15:53:00,0.04,1,0.04,1,1,74,102,1388,51341
2001,单线,2020.089,2024-01-16 15:54:00,0.07,1,0.04,1,1,73,102,1388,51341
2001,单线,2019.775,2024-01-16 15:54:00,0.07,1,0.04,1,1,74,102,1388,51341
2001,单线,2018.395,2024-01-16 15:55:00,0.07,1,0.04,1,1,72,102,1388,51341
2001,单线,2017.377,2024-01-16 15:56:00,0.08,1,0.04,1,1,72,102,1388,51341
2001,单线,2013.028,2024-01-16 16:00:00,0.07,1,0.04,1,1,73,102,1388,51341
2001,单线,2002.82,2024-01-16 16:08:00,0.04,1,0.04,1,1,69,102,1388,51341
2001,单线,2000.273,2024-01-16 16:10:00,0.07,1,0.03,0,1,69,102,1388,51341
2001,单线,2001.503,2024-01-17 02:28:00,0.04,1,0.02,0,1,79,102,1473,83692
2001,单线,2009.569,2024-01-17 02:35:00,0.04,1,0.02,0,1,69,102,1473,83692
2001,单线,2022.182,2024-01-17 02:45:00,0.04,1,0.02,0,1,70,102,1473,83692
2001,单线,2024.655,2024-01-17 02:47:00,0.04,1,0.06,1,1,69,102,1473,83692
2001,单线,2034.241,2024-01-17 02:55:00,0.06,1,0.03,0,1,75,102,1473,83692
2001,单线,2044.671,2024-01-17 03:04:00,0.05,1,0.03,0,1,79,102,1473,83692
2001,单线,2071.37,2024-01-17 03:55:00,0.05,1,0.02,0,1,68,102,1473,83692
2001,单线,2099.698,2024-01-17 06:32:00,0.04,1,0.02,0,1,68,102,1310,51343
2001,单线,2044.642,2024-01-17 07:24:00,0.04,1,0.02,0,1,61,102,1310,51343
2001,单线,2039.385,2024-01-17 07:29:00,0.05,1,0.06,1,1,69,102,1310,51343
2001,单线,2019.097,2024-01-17 07:51:00,0.04,1,0.02,0,1,66,102,1310,51343
2001,单线,2017.382,2024-01-17 07:52:00,0.04,1,0.02,0,1,63,102,1310,51343
2001,单线,2000.987,2024-01-17 23:30:00,0.04,1,0.03,0,1,85,102,1473,83432
2001,单线,2006.524,2024-01-17 23:34:00,0.05,1,0.02,0,1,86,102,1473,83432
2001,单线,2075.133,2024-01-17 23:36:00,0.04,1,0.06,1,1,82,102,1346,87303
2001,单线,2019.393,2024-01-17 23:44:00,0.04,1,0.02,0,1,81,102,1473,83432
2001,单线,2026.004,2024-01-17 23:50:00,0.05,1,0.02,0,1,66,102,1473,83432
2001,单线,2033.372,2024-01-17 23:56:00,0.03,0,0.04,1,1,85,102,1473,83432
2001,单线,2039.389,2024-01-18 00:01:00,0.06,1,0.04,1,1,71,102,1473,83432
2001,单线,2048.018,2024-01-18 00:08:00,0.04,1,0.02,0,1,68,102,1473,83432
2001,单线,2054.24,2024-01-18 00:15:00,0.05,1,0.01,0,1,60,102,1473,83432
2001,单线,2041.565,2024-01-18 00:30:00,0.03,0,0.06,1,1,83,102,1346,87303
2001,单线,2041.918,2024-01-18 00:30:00,0.03,0,0.06,1,1,83,102,1346,87303
2001,单线,2039.352,2024-01-18 00:31:00,0.04,1,0.06,1,1,84,102,1346,87303
2001,单线,2039.289,2024-01-18 00:32:00,0.04,1,0.06,1,1,84,102,1346,87303
2001,单线,2039.32,2024-01-18 00:32:00,0.04,1,0.07,1,1,84,102,1346,87303
2001,单线,2031.999,2024-01-18 00:37:00,0.07,1,0.02,0,1,84,102,1346,87303
2001,单线,2028.201,2024-01-18 00:40:00,0.03,0,0.04,1,1,83,102,1346,87303
2001,单线,2024.625,2024-01-18 00:43:00,0.03,0,0.06,1,1,63,102,1346,87303
2001,单线,2024.669,2024-01-18 00:43:00,0.04,1,0.07,1,1,63,102,1346,87303
2001,单线,2023.538,2024-01-18 00:44:00,0.03,0,0.06,1,1,70,102,1346,87303
2001,单线,2022.049,2024-01-18 00:45:00,0.04,1,0.02,0,1,81,102,1346,87303
2001,单线,2007.634,2024-01-18 00:55:00,0.04,1,0.03,0,1,83,102,1346,87303
2001,单线,2093.165,2024-01-18 00:57:00,0.05,1,0.02,0,1,70,102,1473,83432
2001,单线,2099.285,2024-01-18 02:32:00,0.06,1,0.08,1,1,70,102,1580,51333
2001,单线,2099.247,2024-01-18 02:32:00,0.06,1,0.07,1,1,70,102,1580,51333
2001,单线,2099.53,2024-01-18 02:32:00,0.06,1,0.06,1,1,71,102,1580,51333
2001,单线,2099.216,2024-01-18 02:32:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2099.953,2024-01-18 02:32:00,0.06,1,0.07,1,1,72,102,1580,51333
2001,单线,2099.705,2024-01-18 02:32:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2099.318,2024-01-18 02:32:00,0.06,1,0.06,1,1,70,102,1580,51333
2001,单线,2099.389,2024-01-18 02:32:00,0.07,1,0.07,1,1,70,102,1580,51333
2001,单线,2099.492,2024-01-18 02:32:00,0.06,1,0.06,1,1,71,102,1580,51333
2001,单线,2099.601,2024-01-18 02:32:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2099.673,2024-01-18 02:32:00,0.07,1,0.08,1,1,71,102,1580,51333
2001,单线,2099.562,2024-01-18 02:32:00,0.06,1,0.06,1,1,71,102,1580,51333
2001,单线,2099.146,2024-01-18 02:32:00,0.07,1,0.05,1,1,69,102,1580,51333
2001,单线,2099.736,2024-01-18 02:32:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2099.039,2024-01-18 02:32:00,0.06,1,0.04,1,1,69,102,1580,51333
2001,单线,2099.767,2024-01-18 02:32:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2099.891,2024-01-18 02:32:00,0.07,1,0.08,1,1,72,102,1580,51333
2001,单线,2099.86,2024-01-18 02:32:00,0.07,1,0.08,1,1,72,102,1580,51333
2001,单线,2099.634,2024-01-18 02:32:00,0.06,1,0.07,1,1,71,102,1580,51333
2001,单线,2099.984,2024-01-18 02:32:00,0.06,1,0.06,1,1,72,102,1580,51333
2001,单线,2099.008,2024-01-18 02:33:00,0.06,1,0.04,1,1,68,102,1580,51333
2001,单线,2098.871,2024-01-18 02:33:00,0.06,1,0.06,1,1,68,102,1580,51333
2001,单线,2098.734,2024-01-18 02:33:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2098.907,2024-01-18 02:33:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2098.939,2024-01-18 02:33:00,0.06,1,0.06,1,1,68,102,1580,51333
2001,单线,2098.771,2024-01-18 02:33:00,0.06,1,0.06,1,1,68,102,1580,51333
2001,单线,2098.971,2024-01-18 02:33:00,0.06,1,0.06,1,1,68,102,1580,51333
2001,单线,2047.47,2024-01-18 03:17:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2048.104,2024-01-18 03:17:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2047.679,2024-01-18 03:17:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2047.539,2024-01-18 03:17:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2048.171,2024-01-18 03:17:00,0.06,1,0.05,1,1,66,102,1580,51333
2001,单线,2047.641,2024-01-18 03:17:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2047.849,2024-01-18 03:17:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2047.88,2024-01-18 03:17:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2047.817,2024-01-18 03:17:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2047.437,2024-01-18 03:17:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2047.995,2024-01-18 03:17:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2048.027,2024-01-18 03:17:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2048.063,2024-01-18 03:17:00,0.06,1,0.06,1,1,67,102,1580,51333
2001,单线,2047.927,2024-01-18 03:17:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2047.61,2024-01-18 03:17:00,0.07,1,0.05,1,1,69,102,1580,51333
2001,单线,2046.716,2024-01-18 03:18:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2047.258,2024-01-18 03:18:00,0.07,1,0.05,1,1,70,102,1580,51333
2001,单线,2046.788,2024-01-18 03:18:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2047.224,2024-01-18 03:18:00,0.06,1,0.06,1,1,71,102,1580,51333
2001,单线,2047.192,2024-01-18 03:18:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2046.367,2024-01-18 03:18:00,0.06,1,0.05,1,1,66,102,1580,51333
2001,单线,2046.291,2024-01-18 03:18:00,0.06,1,0.05,1,1,66,102,1580,51333
2001,单线,2046.915,2024-01-18 03:18:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2047.12,2024-01-18 03:18:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2046.577,2024-01-18 03:18:00,0.06,1,0.06,1,1,68,102,1580,51333
2001,单线,2046.327,2024-01-18 03:18:00,0.06,1,0.05,1,1,66,102,1580,51333
2001,单线,2046.749,2024-01-18 03:18:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2046.156,2024-01-18 03:18:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2046.884,2024-01-18 03:18:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2046.402,2024-01-18 03:18:00,0.06,1,0.05,1,1,66,102,1580,51333
2001,单线,2047.01,2024-01-18 03:18:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2046.61,2024-01-18 03:18:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2046.977,2024-01-18 03:18:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2047.153,2024-01-18 03:18:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2046.5,2024-01-18 03:18:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2046.192,2024-01-18 03:18:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2046.647,2024-01-18 03:18:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2046.26,2024-01-18 03:18:00,0.06,1,0.05,1,1,66,102,1580,51333
2001,单线,2045.808,2024-01-18 03:19:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2045.919,2024-01-18 03:19:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2045.353,2024-01-18 03:19:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2045.77,2024-01-18 03:19:00,0.06,1,0.06,1,1,69,102,1580,51333
2001,单线,2046.124,2024-01-18 03:19:00,0.07,1,0.05,1,1,67,102,1580,51333
2001,单线,2045.701,2024-01-18 03:19:00,0.06,1,0.06,1,1,69,102,1580,51333
2001,单线,2045.315,2024-01-18 03:19:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2045.457,2024-01-18 03:19:00,0.07,1,0.05,1,1,70,102,1580,51333
2001,单线,2045.208,2024-01-18 03:19:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2045.63,2024-01-18 03:19:00,0.06,1,0.06,1,1,69,102,1580,51333
2001,单线,2045.078,2024-01-18 03:19:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2045.561,2024-01-18 03:19:00,0.07,1,0.05,1,1,70,102,1580,51333
2001,单线,2045.84,2024-01-18 03:19:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2045.243,2024-01-18 03:19:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2045.386,2024-01-18 03:19:00,0.07,1,0.06,1,1,71,102,1580,51333
2001,单线,2045.599,2024-01-18 03:19:00,0.07,1,0.05,1,1,70,102,1580,51333
2001,单线,2045.988,2024-01-18 03:19:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2045.668,2024-01-18 03:19:00,0.06,1,0.06,1,1,69,102,1580,51333
2001,单线,2044.985,2024-01-18 03:19:00,0.07,1,0.05,1,1,72,102,1580,51333
2001,单线,2045.529,2024-01-18 03:19:00,0.06,1,0.06,1,1,70,102,1580,51333
2001,单线,2046.057,2024-01-18 03:19:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2045.956,2024-01-18 03:19:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2045.14,2024-01-18 03:19:00,0.06,1,0.07,1,1,72,102,1580,51333
2001,单线,2045.016,2024-01-18 03:19:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.427,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.582,2024-01-18 03:20:00,0.06,1,0.04,1,1,72,102,1580,51333
2001,单线,2044.241,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.613,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.135,2024-01-18 03:20:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2044.032,2024-01-18 03:20:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2044.83,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.489,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2043.889,2024-01-18 03:20:00,0.06,1,0.06,1,1,70,102,1580,51333
2001,单线,2044.892,2024-01-18 03:20:00,0.06,1,0.06,1,1,72,102,1580,51333
2001,单线,2044.303,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.458,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.954,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.551,2024-01-18 03:20:00,0.06,1,0.06,1,1,72,102,1580,51333
2001,单线,2044.737,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.706,2024-01-18 03:20:00,0.07,1,0.06,1,1,72,102,1580,51333
2001,单线,2044.923,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.644,2024-01-18 03:20:00,0.07,1,0.05,1,1,72,102,1580,51333
2001,单线,2044.768,2024-01-18 03:20:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2043.191,2024-01-18 03:21:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2042.912,2024-01-18 03:21:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2042.979,2024-01-18 03:21:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2043.748,2024-01-18 03:21:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2043.017,2024-01-18 03:21:00,0.06,1,0.06,1,1,70,102,1580,51333
2001,单线,2043.648,2024-01-18 03:21:00,0.07,1,0.05,1,1,68,102,1580,51333
2001,单线,2042.767,2024-01-18 03:21:00,0.07,1,0.05,1,1,72,102,1580,51333
2001,单线,2043.786,2024-01-18 03:21:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2042.736,2024-01-18 03:21:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2043.293,2024-01-18 03:21:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2043.363,2024-01-18 03:21:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2042.801,2024-01-18 03:21:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2043.68,2024-01-18 03:21:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2042.873,2024-01-18 03:21:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2043.601,2024-01-18 03:21:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2042.643,2024-01-18 03:21:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2041.612,2024-01-18 03:22:00,0.06,1,0.09,1,1,70,102,1580,51333
2001,单线,2041.681,2024-01-18 03:22:00,0.06,1,0.06,1,1,69,102,1580,51333
2001,单线,2041.783,2024-01-18 03:22:00,0.07,1,0.07,1,1,69,102,1580,51333
2001,单线,2042.196,2024-01-18 03:22:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2041.923,2024-01-18 03:22:00,0.06,1,0.09,1,1,68,102,1580,51333
2001,单线,2042.581,2024-01-18 03:22:00,0.06,1,0.06,1,1,72,102,1580,51333
2001,单线,2042.376,2024-01-18 03:22:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2041.96,2024-01-18 03:22:00,0.06,1,0.06,1,1,68,102,1580,51333
2001,单线,2041.822,2024-01-18 03:22:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2041.573,2024-01-18 03:22:00,0.08,1,0.06,1,1,70,102,1580,51333
2001,单线,2041.643,2024-01-18 03:22:00,0.06,1,0.06,1,1,70,102,1580,51333
2001,单线,2041.752,2024-01-18 03:22:00,0.06,1,0.06,1,1,69,102,1580,51333
2001,单线,2042.06,2024-01-18 03:22:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2041.508,2024-01-18 03:22:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2041.714,2024-01-18 03:22:00,0.06,1,0.07,1,1,69,102,1580,51333
2001,单线,2040.601,2024-01-18 03:23:00,0.06,1,0.05,1,1,68,102,1580,51333
2001,单线,2040.779,2024-01-18 03:23:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2040.493,2024-01-18 03:23:00,0.06,1,0.05,1,1,66,102,1580,51333
2001,单线,2040.911,2024-01-18 03:23:00,0.06,1,0.05,1,1,73,102,1580,51333
2001,单线,2040.741,2024-01-18 03:23:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2041.365,2024-01-18 03:23:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2041.47,2024-01-18 03:23:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2040.533,2024-01-18 03:23:00,0.06,1,0.05,1,1,67,102,1580,51333
2001,单线,2039.782,2024-01-18 03:24:00,0.06,1,0.05,1,1,69,102,1580,51333
2001,单线,2039.395,2024-01-18 03:24:00,0.06,1,0.06,1,1,71,102,1580,51333
2001,单线,2039.609,2024-01-18 03:24:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2039.641,2024-01-18 03:24:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2039.363,2024-01-18 03:24:00,0.06,1,0.08,1,1,71,102,1580,51333
2001,单线,2039.501,2024-01-18 03:24:00,0.06,1,0.06,1,1,70,102,1580,51333
2001,单线,2039.434,2024-01-18 03:24:00,0.06,1,0.05,1,1,71,102,1580,51333
2001,单线,2039.159,2024-01-18 03:24:00,0.06,1,0.04,1,1,72,102,1580,51333
2001,单线,2040.169,2024-01-18 03:24:00,0.06,1,0.04,1,1,67,102,1580,51333
2001,单线,2039.713,2024-01-18 03:24:00,0.06,1,0.05,1,1,70,102,1580,51333
2001,单线,2039.221,2024-01-18 03:24:00,0.06,1,0.05,1,1,72,102,1580,51333
2001,单线,2039.29,2024-01-18 03:24:00,0.09,2,0.09,1,2,72,102,1580,51333
2001,单线,2039.571,2024-01-18 03:24:00,0.06,1,0.06,1,1,70,102,1580,51333
2001,单线,2038.911,2024-01-18 03:25:00,0.06,1,0.06,1,1,73,102,1580,51333
2001,单线,2038.849,2024-01-18 03:25:00,0.06,1,0.05,1,1,73,102,1580,51333
2001,单线,2038.973,2024-01-18 03:25:00,0.06,1,0.06,1,1,73,102,1580,51333
