线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次,设备ID,垂加_abs,水加_abs,max_acc,公里区间,50米网格里程,等级冲突标记
1001,单线,1066.291,2024-01-02 05:32:00,0.1,1,0.02,0,1,62,101,1357,K855,101_1357,0.1,0.02,0.1,1066,1066.3,0
1001,单线,1067.348,2024-01-02 05:33:00,0.09,1,0.03,0,1,78,101,1357,K855,101_1357,0.09,0.03,0.09,1067,1067.35,0
1001,单线,1068.207,2024-01-02 05:34:00,0.05,1,0.04,0,1,88,101,1357,K855,101_1357,0.05,0.04,0.05,1068,1068.2,0
1001,单线,1068.682,2024-01-02 05:34:00,0.08,1,0.03,0,1,83,101,1357,K855,101_1357,0.08,0.03,0.08,1068,1068.7,0
1001,单线,1068.24,2024-01-02 05:34:00,0.09,1,0.04,0,1,89,101,1357,K855,101_1357,0.09,0.04,0.09,1068,1068.25,0
1001,单线,1069.062,2024-01-02 05:35:00,0.08,1,0.03,0,1,73,101,1357,K855,101_1357,0.08,0.03,0.08,1069,1069.05,0
1001,单线,1075.402,2024-01-02 05:43:00,0.09,1,0.02,0,1,64,101,1357,K855,101_1357,0.09,0.02,0.09,1075,1075.4,0
1001,单线,1080.629,2024-01-02 06:08:00,0.04,1,0.02,0,1,40,101,1357,K855,101_1357,0.04,0.02,0.04,1080,1080.65,0
1001,单线,1081.804,2024-01-02 06:09:00,0.1,1,0.03,0,1,65,101,1357,K855,101_1357,0.1,0.03,0.1,1081,1081.8,0
1001,单线,1082.675,2024-01-02 06:10:00,0.09,1,0.03,0,1,76,101,1357,K855,101_1357,0.09,0.03,0.09,1082,1082.65,0
1001,单线,1082.212,2024-01-02 06:10:00,0.08,1,0.03,0,1,71,101,1357,K855,101_1357,0.08,0.03,0.08,1082,1082.2,0
1001,单线,1084.117,2024-01-02 06:11:00,0.08,1,0.02,0,1,91,101,1357,K855,101_1357,0.08,0.02,0.08,1084,1084.1,0
1001,单线,1083.606,2024-01-02 06:11:00,0.08,1,0.03,0,1,86,101,1357,K855,101_1357,0.08,0.03,0.08,1083,1083.6,0
1001,单线,1084.155,2024-01-02 06:11:00,0.09,1,0.02,0,1,91,101,1357,K855,101_1357,0.09,0.02,0.09,1084,1084.15,0
1001,单线,1084.055,2024-01-02 06:11:00,0.08,1,0.04,0,1,91,101,1357,K855,101_1357,0.08,0.04,0.08,1084,1084.05,0
1001,单线,1085.725,2024-01-02 06:12:00,0.08,1,0.04,0,1,104,101,1357,K855,101_1357,0.08,0.04,0.08,1085,1085.7,0
1001,单线,1085.961,2024-01-02 06:12:00,0.08,1,0.03,0,1,105,101,1357,K855,101_1357,0.08,0.03,0.08,1085,1085.95,0
1001,单线,1086.541,2024-01-02 06:12:00,0.08,1,0.03,0,1,105,101,1357,K855,101_1357,0.08,0.03,0.08,1086,1086.55,0
1001,单线,1085.766,2024-01-02 06:12:00,0.1,1,0.03,0,1,104,101,1357,K855,101_1357,0.1,0.03,0.1,1085,1085.75,0
1001,单线,1088.477,2024-01-02 06:14:00,0.1,1,0.03,0,1,84,101,1357,K855,101_1357,0.1,0.03,0.1,1088,1088.5,0
1001,单线,1090.253,2024-01-02 06:15:00,0.08,1,0.03,0,1,100,101,1357,K855,101_1357,0.08,0.03,0.08,1090,1090.25,0
1001,单线,1095.27,2024-01-02 06:18:00,0.09,1,0.08,1,1,95,101,1357,K855,101_1357,0.09,0.08,0.09,1095,1095.25,0
1001,单线,1094.867,2024-01-02 06:18:00,0.05,1,0.04,0,1,92,101,1357,K855,101_1357,0.05,0.04,0.05,1094,1094.85,0
1001,单线,1095.587,2024-01-02 06:18:00,0.08,1,0.04,0,1,96,101,1357,K855,101_1357,0.08,0.04,0.08,1095,1095.6,0
1001,单线,1095.656,2024-01-02 06:18:00,0.09,1,0.03,0,1,97,101,1357,K855,101_1357,0.09,0.03,0.09,1095,1095.65,0
1001,单线,1096.525,2024-01-02 06:19:00,0.09,1,0.03,0,1,101,101,1357,K855,101_1357,0.09,0.03,0.09,1096,1096.5,0
1001,单线,1096.787,2024-01-02 06:19:00,0.09,1,0.03,0,1,103,101,1357,K855,101_1357,0.09,0.03,0.09,1096,1096.8,0
1001,单线,1097.511,2024-01-02 06:19:00,0.08,1,0.07,0,1,109,101,1357,K855,101_1357,0.08,0.07,0.08,1097,1097.5,0
1001,单线,1097.247,2024-01-02 06:19:00,0.08,1,0.04,0,1,107,101,1357,K855,101_1357,0.08,0.04,0.08,1097,1097.25,0
1001,单线,1096.272,2024-01-02 06:19:00,0.08,1,0.03,0,1,100,101,1357,K855,101_1357,0.08,0.03,0.08,1096,1096.25,0
1001,单线,1096.009,2024-01-02 06:19:00,0.08,1,0.04,0,1,99,101,1357,K855,101_1357,0.08,0.04,0.08,1096,1096.0,0
1001,单线,1097.552,2024-01-02 06:20:00,0.08,1,0.06,0,1,109,101,1357,K855,101_1357,0.08,0.06,0.08,1097,1097.55,0
1001,单线,1097.779,2024-01-02 06:20:00,0.08,1,0.05,0,1,110,101,1357,K855,101_1357,0.08,0.05,0.08,1097,1097.8,0
1001,单线,1098.817,2024-01-02 06:20:00,0.1,1,0.06,1,1,113,101,1357,K855,101_1357,0.1,0.06,0.1,1098,1098.8,0
1001,单线,1098.785,2024-01-02 06:20:00,0.04,0,0.08,1,1,114,101,1357,K855,101_1357,0.04,0.08,0.08,1098,1098.8,0
1001,单线,1099.714,2024-01-02 06:21:00,0.08,1,0.04,0,1,96,101,1357,K855,101_1357,0.08,0.04,0.08,1099,1099.7,0
1001,单线,1093.354,2024-01-02 23:19:00,0.05,1,0.03,0,1,86,101,1245,K856,101_1245,0.05,0.03,0.05,1093,1093.35,0
1001,单线,1086.21,2024-01-02 23:24:00,0.06,1,0.03,0,1,84,101,1245,K856,101_1245,0.06,0.03,0.06,1086,1086.2,0
1001,单线,1082.66,2024-01-02 23:27:00,0.12,1,0.03,0,1,83,101,1245,K856,101_1245,0.12,0.03,0.12,1082,1082.65,0
1001,单线,1076.162,2024-01-02 23:39:00,0.04,1,0.02,0,1,58,101,1245,K856,101_1245,0.04,0.02,0.04,1076,1076.15,0
1001,单线,1070.74,2024-01-02 23:44:00,0.04,1,0.02,0,1,58,101,1245,K856,101_1245,0.04,0.02,0.04,1070,1070.75,0
1001,单线,1064.802,2024-01-02 23:50:00,0.06,1,0.02,0,1,85,101,1245,K856,101_1245,0.06,0.02,0.06,1064,1064.8,0
1001,单线,1063.311,2024-01-02 23:50:00,0.12,1,0.03,0,1,103,101,1245,K856,101_1245,0.12,0.03,0.12,1063,1063.3,0
1001,单线,1063.602,2024-01-02 23:50:00,0.12,1,0.02,0,1,100,101,1245,K856,101_1245,0.12,0.02,0.12,1063,1063.6,0
1001,单线,1062.77,2024-01-02 23:51:00,0.13,1,0.05,1,1,104,101,1245,K856,101_1245,0.13,0.05,0.13,1062,1062.75,0
1001,单线,1062.804,2024-01-02 23:51:00,0.12,1,0.05,1,1,104,101,1245,K856,101_1245,0.12,0.05,0.12,1062,1062.8,0
1001,单线,1062.573,2024-01-02 23:51:00,0.12,1,0.06,1,1,104,101,1245,K856,101_1245,0.12,0.06,0.12,1062,1062.55,0
1001,单线,1061.985,2024-01-02 23:51:00,0.05,1,0.07,1,1,104,101,1245,K856,101_1245,0.05,0.07,0.07,1061,1062.0,0
1001,单线,1062.604,2024-01-02 23:51:00,0.13,1,0.04,1,1,104,101,1245,K856,101_1245,0.13,0.04,0.13,1062,1062.6,0
1001,单线,1062.414,2024-01-02 23:51:00,0.13,1,0.05,1,1,104,101,1245,K856,101_1245,0.13,0.05,0.13,1062,1062.4,0
1001,单线,1063.21,2024-01-02 23:51:00,0.05,1,0.07,1,1,103,101,1245,K856,101_1245,0.05,0.07,0.07,1063,1063.2,0
1001,单线,1062.179,2024-01-02 23:51:00,0.11,1,0.07,1,1,104,101,1245,K856,101_1245,0.11,0.07,0.11,1062,1062.2,0
1001,单线,1054.51,2024-01-02 23:57:00,0.04,1,0.03,0,1,66,101,1245,K856,101_1245,0.04,0.03,0.04,1054,1054.5,0
1001,单线,1051.442,2024-01-02 23:59:00,0.07,1,0.07,1,1,94,101,1245,K856,101_1245,0.07,0.07,0.07,1051,1051.45,0
1001,单线,1051.665,2024-01-02 23:59:00,0.14,1,0.06,1,1,93,101,1245,K856,101_1245,0.14,0.06,0.14,1051,1051.65,0
1001,单线,1051.51,2024-01-02 23:59:00,0.12,1,0.04,1,1,94,101,1245,K856,101_1245,0.12,0.04,0.12,1051,1051.5,0
1001,单线,1051.634,2024-01-02 23:59:00,0.12,1,0.04,1,1,93,101,1245,K856,101_1245,0.12,0.04,0.12,1051,1051.65,0
1001,单线,1049.877,2024-01-03 00:00:00,0.12,1,0.06,1,1,102,101,1245,K856,101_1245,0.12,0.06,0.12,1049,1049.9,0
1001,单线,1047.709,2024-01-03 00:01:00,0.07,1,0.07,1,1,112,101,1245,K856,101_1245,0.07,0.07,0.07,1047,1047.7,0
1001,单线,1048.324,2024-01-03 00:01:00,0.12,1,0.03,0,1,109,101,1245,K856,101_1245,0.12,0.03,0.12,1048,1048.3,0
1001,单线,1047.74,2024-01-03 00:01:00,0.06,1,0.07,1,1,112,101,1245,K856,101_1245,0.06,0.07,0.07,1047,1047.75,0
1001,单线,1048.258,2024-01-03 00:01:00,0.08,1,0.07,1,1,109,101,1245,K856,101_1245,0.08,0.07,0.08,1048,1048.25,0
1001,单线,1048.795,2024-01-03 00:01:00,0.1,1,0.08,1,1,107,101,1245,K856,101_1245,0.1,0.08,0.1,1048,1048.8,0
1001,单线,1045.652,2024-01-03 00:02:00,0.1,1,0.07,1,1,107,101,1245,K856,101_1245,0.1,0.07,0.1,1045,1045.65,0
1001,单线,1047.363,2024-01-03 00:02:00,0.07,1,0.07,1,1,114,101,1245,K856,101_1245,0.07,0.07,0.07,1047,1047.35,0
1001,单线,1047.038,2024-01-03 00:02:00,0.12,1,0.05,1,1,115,101,1245,K856,101_1245,0.12,0.05,0.12,1047,1047.05,0
1001,单线,1047.069,2024-01-03 00:02:00,0.13,1,0.04,1,1,115,101,1245,K856,101_1245,0.13,0.04,0.13,1047,1047.05,0
1001,单线,1038.795,2024-01-03 00:06:00,0.09,1,0.07,1,1,105,101,1245,K856,101_1245,0.09,0.07,0.09,1038,1038.8,0
1001,单线,1039.612,2024-01-03 00:06:00,0.05,1,0.07,1,1,112,101,1245,K856,101_1245,0.05,0.07,0.07,1039,1039.6,0
1001,单线,1038.661,2024-01-03 00:06:00,0.07,1,0.07,1,1,103,101,1245,K856,101_1245,0.07,0.07,0.07,1038,1038.65,0
1001,单线,1031.439,2024-01-03 00:21:00,0.04,0,0.02,0,0,40,101,1245,K856,101_1245,0.04,0.02,0.04,1031,1031.45,0
1001,单线,1026.454,2024-01-03 00:26:00,0.06,1,0.03,0,1,79,101,1245,K856,101_1245,0.06,0.03,0.06,1026,1026.45,0
1001,单线,1017.979,2024-01-03 00:31:00,0.05,1,0.03,0,1,115,101,1245,K856,101_1245,0.05,0.03,0.05,1017,1018.0,0
1001,单线,1018.584,2024-01-03 00:31:00,0.04,1,0.07,1,1,115,101,1245,K856,101_1245,0.04,0.07,0.07,1018,1018.6,0
1001,单线,1015.692,2024-01-03 00:32:00,0.06,1,0.07,1,1,116,101,1245,K856,101_1245,0.06,0.07,0.07,1015,1015.7,0
1001,单线,1015.97,2024-01-03 00:32:00,0.04,1,0.07,1,1,115,101,1245,K856,101_1245,0.04,0.07,0.07,1015,1015.95,0
1001,单线,1005.372,2024-01-03 00:38:00,0.03,0,0.08,1,1,115,101,1245,K856,101_1245,0.03,0.08,0.08,1005,1005.35,0
1001,单线,1005.728,2024-01-03 00:38:00,0.04,1,0.03,0,1,114,101,1245,K856,101_1245,0.04,0.03,0.04,1005,1005.75,0
1001,单线,1021.431,2024-01-03 05:17:00,0.04,0,0.02,0,0,59,101,1220,K857,101_1220,0.04,0.02,0.04,1021,1021.45,0
1001,单线,1053.338,2024-01-03 06:29:00,0.04,0,0.02,0,0,49,101,1220,K857,101_1220,0.04,0.02,0.04,1053,1053.35,0
1001,单线,1087.3,2024-01-03 07:45:00,0.04,0,0.03,0,0,95,101,1220,K857,101_1220,0.04,0.03,0.04,1087,1087.3,0
1001,单线,1096.267,2024-01-03 07:50:00,0.1,1,0.03,0,1,97,101,1220,K857,101_1220,0.1,0.03,0.1,1096,1096.25,0
1001,单线,1085.421,2024-01-03 21:34:00,0.04,0,0.02,0,0,87,101,1220,K858,101_1220,0.04,0.02,0.04,1085,1085.4,0
1001,单线,1082.692,2024-01-03 21:35:00,0.12,1,0.03,0,1,86,101,1220,K858,101_1220,0.12,0.03,0.12,1082,1082.7,0
1001,单线,1078.775,2024-01-03 21:38:00,0.12,1,0.04,0,1,88,101,1220,K858,101_1220,0.12,0.04,0.12,1078,1078.8,0
1001,单线,1078.807,2024-01-03 21:38:00,0.12,1,0.08,0,1,88,101,1220,K858,101_1220,0.12,0.08,0.12,1078,1078.8,0
1001,单线,1067.124,2024-01-03 21:50:00,0.04,0,0.02,0,0,58,101,1220,K858,101_1220,0.04,0.02,0.04,1067,1067.1,0
1001,单线,1063.615,2024-01-03 21:53:00,0.11,1,0.02,0,1,91,101,1220,K858,101_1220,0.11,0.02,0.11,1063,1063.6,0
1001,单线,1055.085,2024-01-03 21:59:00,0.04,0,0.03,0,0,73,101,1220,K858,101_1220,0.04,0.03,0.04,1055,1055.1,0
1001,单线,1048.797,2024-01-03 22:04:00,0.11,1,0.04,0,1,93,101,1220,K858,101_1220,0.11,0.04,0.11,1048,1048.8,0
1001,单线,1048.352,2024-01-03 22:04:00,0.12,1,0.03,0,1,95,101,1220,K858,101_1220,0.12,0.03,0.12,1048,1048.35,0
1001,单线,1046.92,2024-01-03 22:05:00,0.05,0,0.02,0,0,102,101,1220,K858,101_1220,0.05,0.02,0.05,1046,1046.9,0
1001,单线,1040.726,2024-01-03 22:09:00,0.09,1,0.02,0,1,91,101,1220,K858,101_1220,0.09,0.02,0.09,1040,1040.75,0
1001,单线,1030.605,2024-01-03 22:16:00,0.11,1,0.03,0,1,86,101,1220,K858,101_1220,0.11,0.03,0.11,1030,1030.6,0
1001,单线,1030.156,2024-01-03 22:17:00,0.13,1,0.04,0,1,88,101,1220,K858,101_1220,0.13,0.04,0.13,1030,1030.15,0
1001,单线,1021.735,2024-01-03 22:22:00,0.11,1,0.04,0,1,116,101,1220,K858,101_1220,0.11,0.04,0.11,1021,1021.75,0
1001,单线,1021.77,2024-01-03 22:22:00,0.11,1,0.03,0,1,116,101,1220,K858,101_1220,0.11,0.03,0.11,1021,1021.75,0
1001,单线,1020.469,2024-01-03 22:23:00,0.1,1,0.03,0,1,113,101,1220,K858,101_1220,0.1,0.03,0.1,1020,1020.45,0
1001,单线,1006.944,2024-01-03 22:30:00,0.08,0,0.05,0,0,116,101,1220,K858,101_1220,0.08,0.05,0.08,1006,1006.95,0
1001,单线,1000.794,2024-01-04 05:17:00,0.07,1,0.02,0,1,84,101,1257,K857,101_1257,0.07,0.02,0.07,1000,1000.8,0
1001,单线,1008.164,2024-01-04 05:23:00,0.04,0,0.02,0,0,67,101,1257,K857,101_1257,0.04,0.02,0.04,1008,1008.15,0
1001,单线,1012.349,2024-01-04 05:27:00,0.05,0,0.02,0,0,63,101,1257,K857,101_1257,0.05,0.02,0.05,1012,1012.35,0
1001,单线,1067.382,2024-01-04 05:33:00,0.09,1,0.04,0,1,76,101,1220,K855,101_1220,0.09,0.04,0.09,1067,1067.4,0
1001,单线,1021.665,2024-01-04 05:38:00,0.04,0,0.01,0,0,45,101,1257,K857,101_1257,0.04,0.01,0.04,1021,1021.65,0
1001,单线,1038.485,2024-01-04 06:03:00,0.05,0,0.02,0,0,50,101,1257,K857,101_1257,0.05,0.02,0.05,1038,1038.5,0
1001,单线,1054.982,2024-01-04 06:22:00,0.04,0,0.03,0,0,74,101,1257,K857,101_1257,0.04,0.03,0.04,1054,1055.0,0
1001,单线,1055.013,2024-01-04 06:22:00,0.08,1,0.03,0,1,74,101,1257,K857,101_1257,0.08,0.03,0.08,1055,1055.0,0
1001,单线,1056.197,2024-01-04 06:23:00,0.08,1,0.03,0,1,84,101,1257,K857,101_1257,0.08,0.03,0.08,1056,1056.2,0
1001,单线,1056.097,2024-01-04 06:23:00,0.07,1,0.04,0,1,84,101,1257,K857,101_1257,0.07,0.04,0.07,1056,1056.1,0
1001,单线,1056.228,2024-01-04 06:23:00,0.07,1,0.04,0,1,83,101,1257,K857,101_1257,0.07,0.04,0.07,1056,1056.25,0
1001,单线,1056.261,2024-01-04 06:23:00,0.08,1,0.05,0,1,83,101,1257,K857,101_1257,0.08,0.05,0.08,1056,1056.25,0
1001,单线,1058.035,2024-01-04 06:24:00,0.06,1,0.03,0,1,70,101,1257,K857,101_1257,0.06,0.03,0.06,1058,1058.05,0
1001,单线,1059.387,2024-01-04 06:25:00,0.07,1,0.02,0,1,83,101,1257,K857,101_1257,0.07,0.02,0.07,1059,1059.4,0
1001,单线,1058.613,2024-01-04 06:25:00,0.07,1,0.05,0,1,76,101,1257,K857,101_1257,0.07,0.05,0.07,1058,1058.6,0
1001,单线,1058.645,2024-01-04 06:25:00,0.09,1,0.02,0,1,76,101,1257,K857,101_1257,0.09,0.02,0.09,1058,1058.65,0
1001,单线,1059.512,2024-01-04 06:26:00,0.07,1,0.03,0,1,84,101,1257,K857,101_1257,0.07,0.03,0.07,1059,1059.5,0
1001,单线,1062.379,2024-01-04 06:27:00,0.07,1,0.04,0,1,89,101,1257,K857,101_1257,0.07,0.04,0.07,1062,1062.4,0
1001,单线,1062.348,2024-01-04 06:27:00,0.07,1,0.05,0,1,90,101,1257,K857,101_1257,0.07,0.05,0.07,1062,1062.35,0
1001,单线,1062.218,2024-01-04 06:27:00,0.07,1,0.06,0,1,91,101,1257,K857,101_1257,0.07,0.06,0.07,1062,1062.2,0
1001,单线,1062.058,2024-01-04 06:27:00,0.07,1,0.04,0,1,94,101,1257,K857,101_1257,0.07,0.04,0.07,1062,1062.05,0
1001,单线,1062.411,2024-01-04 06:27:00,0.1,2,0.05,0,2,89,101,1257,K857,101_1257,0.1,0.05,0.1,1062,1062.4,0
1001,单线,1062.187,2024-01-04 06:27:00,0.08,1,0.05,0,1,92,101,1257,K857,101_1257,0.08,0.05,0.08,1062,1062.2,0
1001,单线,1063.628,2024-01-04 06:28:00,0.07,1,0.02,0,1,65,101,1257,K857,101_1257,0.07,0.02,0.07,1063,1063.65,0
1001,单线,1062.789,2024-01-04 06:28:00,0.07,1,0.04,0,1,83,101,1257,K857,101_1257,0.07,0.04,0.07,1062,1062.8,0
1001,单线,1062.601,2024-01-04 06:28:00,0.09,1,0.05,0,1,86,101,1257,K857,101_1257,0.09,0.05,0.09,1062,1062.6,0
1001,单线,1062.568,2024-01-04 06:28:00,0.08,1,0.03,0,1,86,101,1257,K857,101_1257,0.08,0.03,0.08,1062,1062.55,0
1001,单线,1062.506,2024-01-04 06:28:00,0.07,1,0.02,0,1,87,101,1257,K857,101_1257,0.07,0.02,0.07,1062,1062.5,0
1001,单线,1063.309,2024-01-04 06:28:00,0.07,1,0.02,0,1,74,101,1257,K857,101_1257,0.07,0.02,0.07,1063,1063.3,0
1001,单线,1062.82,2024-01-04 06:28:00,0.08,1,0.04,0,1,82,101,1257,K857,101_1257,0.08,0.04,0.08,1062,1062.8,0
1001,单线,1062.632,2024-01-04 06:28:00,0.09,1,0.05,0,1,85,101,1257,K857,101_1257,0.09,0.05,0.09,1062,1062.65,0
1001,单线,1062.475,2024-01-04 06:28:00,0.07,1,0.03,0,1,88,101,1257,K857,101_1257,0.07,0.03,0.07,1062,1062.45,0
1001,单线,1067.361,2024-01-04 06:32:00,0.08,1,0.04,0,1,76,101,1257,K857,101_1257,0.08,0.04,0.08,1067,1067.35,0
1001,单线,1067.423,2024-01-04 06:32:00,0.07,1,0.03,0,1,77,101,1257,K857,101_1257,0.07,0.03,0.07,1067,1067.4,0
1001,单线,1068.236,2024-01-04 06:33:00,0.07,1,0.04,0,1,86,101,1257,K857,101_1257,0.07,0.04,0.07,1068,1068.25,0
1001,单线,1067.683,2024-01-04 06:33:00,0.07,1,0.03,0,1,81,101,1257,K857,101_1257,0.07,0.03,0.07,1067,1067.7,0
1001,单线,1067.877,2024-01-04 06:33:00,0.05,0,0.03,0,0,83,101,1257,K857,101_1257,0.05,0.03,0.05,1067,1067.9,0
1001,单线,1076.062,2024-01-04 06:42:00,0.07,1,0.02,0,1,61,101,1257,K857,101_1257,0.07,0.02,0.07,1076,1076.05,0
1001,单线,1076.03,2024-01-04 06:42:00,0.04,0,0.02,0,0,62,101,1257,K857,101_1257,0.04,0.02,0.04,1076,1076.05,0
1001,单线,1078.085,2024-01-04 06:44:00,0.05,0,0.02,0,0,48,101,1257,K857,101_1257,0.05,0.02,0.05,1078,1078.1,0
1001,单线,1081.829,2024-01-04 07:37:00,0.07,1,0.03,0,1,70,101,1257,K857,101_1257,0.07,0.03,0.07,1081,1081.85,0
1001,单线,1082.66,2024-01-04 07:37:00,0.08,1,0.02,0,1,81,101,1257,K857,101_1257,0.08,0.02,0.08,1082,1082.65,0
1001,单线,1082.691,2024-01-04 07:37:00,0.11,2,0.03,0,2,82,101,1257,K857,101_1257,0.11,0.03,0.11,1082,1082.7,0
1001,单线,1083.611,2024-01-04 07:38:00,0.1,2,0.03,0,2,92,101,1257,K857,101_1257,0.1,0.03,0.1,1083,1083.6,0
1001,单线,1084.044,2024-01-04 07:38:00,0.09,1,0.02,0,1,96,101,1257,K857,101_1257,0.09,0.02,0.09,1084,1084.05,0
1001,单线,1083.58,2024-01-04 07:38:00,0.1,2,0.03,0,2,92,101,1257,K857,101_1257,0.1,0.03,0.1,1083,1083.6,0
1001,单线,1085.032,2024-01-04 07:39:00,0.07,1,0.03,0,1,105,101,1257,K857,101_1257,0.07,0.03,0.07,1085,1085.05,0
1001,单线,1084.902,2024-01-04 07:39:00,0.07,1,0.04,0,1,104,101,1257,K857,101_1257,0.07,0.04,0.07,1084,1084.9,0
1001,单线,1085.766,2024-01-04 07:39:00,0.08,1,0.03,0,1,106,101,1257,K857,101_1257,0.08,0.03,0.08,1085,1085.75,0
1001,单线,1086.56,2024-01-04 07:40:00,0.07,1,0.03,0,1,97,101,1257,K857,101_1257,0.07,0.03,0.07,1086,1086.55,0
1001,单线,1098.848,2024-01-04 21:23:00,0.07,1,0.06,0,1,99,101,1257,K858,101_1257,0.07,0.06,0.07,1098,1098.85,0
1001,单线,1099.702,2024-01-04 21:23:00,0.07,1,0.06,0,1,99,101,1257,K858,101_1257,0.07,0.06,0.07,1099,1099.7,0
1001,单线,1099.503,2024-01-04 21:23:00,0.07,1,0.04,0,1,99,101,1257,K858,101_1257,0.07,0.04,0.07,1099,1099.5,0
1001,单线,1097.822,2024-01-04 21:24:00,0.07,1,0.05,0,1,98,101,1257,K858,101_1257,0.07,0.05,0.07,1097,1097.8,0
1001,单线,1097.271,2024-01-04 21:24:00,0.07,1,0.05,0,1,98,101,1257,K858,101_1257,0.07,0.05,0.07,1097,1097.25,0
1001,单线,1095.675,2024-01-04 21:25:00,0.07,1,0.04,0,1,99,101,1257,K858,101_1257,0.07,0.04,0.07,1095,1095.65,0
1001,单线,1096.297,2024-01-04 21:25:00,0.09,1,0.05,0,1,98,101,1257,K858,101_1257,0.09,0.05,0.09,1096,1096.3,0
1001,单线,1096.1,2024-01-04 21:25:00,0.07,1,0.04,0,1,98,101,1257,K858,101_1257,0.07,0.04,0.07,1096,1096.1,0
1001,单线,1096.036,2024-01-04 21:25:00,0.07,1,0.04,0,1,98,101,1257,K858,101_1257,0.07,0.04,0.07,1096,1096.05,0
1001,单线,1096.563,2024-01-04 21:25:00,0.07,1,0.04,0,1,98,101,1257,K858,101_1257,0.07,0.04,0.07,1096,1096.55,0
1001,单线,1094.7,2024-01-04 21:26:00,0.08,1,0.06,0,1,101,101,1257,K858,101_1257,0.08,0.06,0.08,1094,1094.7,0
1001,单线,1093.536,2024-01-04 21:27:00,0.09,1,0.04,0,1,101,101,1257,K858,101_1257,0.09,0.04,0.09,1093,1093.55,0
1001,单线,1092.728,2024-01-04 21:27:00,0.07,1,0.06,0,1,101,101,1257,K858,101_1257,0.07,0.06,0.07,1092,1092.75,0
1001,单线,1093.465,2024-01-04 21:27:00,0.07,1,0.04,0,1,101,101,1257,K858,101_1257,0.07,0.04,0.07,1093,1093.45,0
1001,单线,1091.376,2024-01-04 21:28:00,0.07,1,0.02,0,1,101,101,1257,K858,101_1257,0.07,0.02,0.07,1091,1091.4,0
1001,单线,1089.632,2024-01-04 21:29:00,0.09,1,0.02,0,1,100,101,1257,K858,101_1257,0.09,0.02,0.09,1089,1089.65,0
1001,单线,1089.6,2024-01-04 21:29:00,0.07,1,0.04,0,1,100,101,1257,K858,101_1257,0.07,0.04,0.07,1089,1089.6,0
1001,单线,1089.141,2024-01-04 21:29:00,0.08,1,0.03,0,1,100,101,1257,K858,101_1257,0.08,0.03,0.08,1089,1089.15,0
1001,单线,1090.05,2024-01-04 21:29:00,0.07,1,0.05,0,1,100,101,1257,K858,101_1257,0.07,0.05,0.07,1090,1090.05,0
1001,单线,1090.29,2024-01-04 21:29:00,0.08,1,0.04,0,1,100,101,1257,K858,101_1257,0.08,0.04,0.08,1090,1090.3,0
1001,单线,1088.484,2024-01-04 21:30:00,0.12,2,0.05,0,2,99,101,1257,K858,101_1257,0.12,0.05,0.12,1088,1088.5,0
1001,单线,1085.894,2024-01-04 21:31:00,0.07,1,0.05,0,1,99,101,1257,K858,101_1257,0.07,0.05,0.07,1085,1085.9,0
1001,单线,1085.766,2024-01-04 21:31:00,0.08,1,0.04,0,1,99,101,1257,K858,101_1257,0.08,0.04,0.08,1085,1085.75,0
1001,单线,1085.797,2024-01-04 21:31:00,0.07,1,0.05,0,1,99,101,1257,K858,101_1257,0.07,0.05,0.07,1085,1085.8,0
1001,单线,1085.99,2024-01-04 21:31:00,0.07,1,0.03,0,1,99,101,1257,K858,101_1257,0.07,0.03,0.07,1085,1086.0,0
1001,单线,1084.571,2024-01-04 21:32:00,0.08,1,0.03,0,1,99,101,1257,K858,101_1257,0.08,0.03,0.08,1084,1084.55,0
1001,单线,1084.144,2024-01-04 21:32:00,0.08,1,0.03,0,1,99,101,1257,K858,101_1257,0.08,0.03,0.08,1084,1084.15,0
1001,单线,1083.604,2024-01-04 21:33:00,0.08,1,0.04,0,1,99,101,1257,K858,101_1257,0.08,0.04,0.08,1083,1083.6,0
1001,单线,1082.221,2024-01-04 21:33:00,0.08,1,0.04,0,1,91,101,1257,K858,101_1257,0.08,0.04,0.08,1082,1082.2,0
1001,单线,1083.191,2024-01-04 21:33:00,0.07,1,0.06,0,1,98,101,1257,K858,101_1257,0.07,0.06,0.07,1083,1083.2,0
1001,单线,1081.874,2024-01-04 21:34:00,0.07,1,0.05,0,1,87,101,1257,K858,101_1257,0.07,0.05,0.07,1081,1081.85,0
1001,单线,1081.808,2024-01-04 21:34:00,0.07,1,0.07,1,1,86,101,1257,K858,101_1257,0.07,0.07,0.07,1081,1081.8,0
1001,单线,1081.841,2024-01-04 21:34:00,0.07,1,0.05,0,1,87,101,1257,K858,101_1257,0.07,0.05,0.07,1081,1081.85,0
1001,单线,1080.528,2024-01-04 21:35:00,0.07,1,0.02,0,1,73,101,1257,K858,101_1257,0.07,0.02,0.07,1080,1080.55,0
1001,单线,1080.402,2024-01-04 21:35:00,0.07,1,0.03,0,1,72,101,1257,K858,101_1257,0.07,0.03,0.07,1080,1080.4,0
1001,单线,1079.571,2024-01-04 21:35:00,0.07,1,0.03,0,1,75,101,1257,K858,101_1257,0.07,0.03,0.07,1079,1079.55,0
