日期,线号,行别,里程,设备ID,车速,数据等级,corrected_level,level_is_correct,event_type,event_confidence,event_reason,prior_high_count_3d,prior_device_count_3d,trend_slope_3d,q1_reliability_score,q1_device_status
2024-01-04 18:27:00,4001,单线,4014.153,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4013.71,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4014.058,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4013.553,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4013.962,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4013.836,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4013.208,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4013.772,103_6418,78,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4013.805,103_6418,78,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4014.184,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:27:00,4001,单线,4013.08,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:29:00,4001,单线,4016.033,103_6418,79,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:30:00,4001,单线,4017.471,103_6418,79,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:30:00,4001,单线,4017.502,103_6418,79,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:30:00,4001,单线,4017.663,103_6418,79,4,4,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:32:00,4001,单线,4020.542,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:32:00,4001,单线,4020.376,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:32:00,4001,单线,4020.511,103_6418,78,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.076,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.231,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.794,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.67,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.981,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.639,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.014,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.138,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.482,103_6418,77,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.919,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4022.012,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.513,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.608,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.42,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.763,103_6418,77,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4020.983,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.045,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.857,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.544,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:33:00,4001,单线,4021.701,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4022.262,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4022.989,103_6418,78,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4022.61,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4023.145,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4023.426,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4022.579,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4023.083,103_6418,78,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4023.114,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4023.395,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:34:00,4001,单线,4022.548,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:35:00,4001,单线,4023.711,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:35:00,4001,单线,4023.742,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:35:00,4001,单线,4023.773,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 18:36:00,4001,单线,4025.037,103_6418,66,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-04 21:59:00,1001,单线,1053.326,101_1257,88,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,91.81,normal
2024-01-04 22:03:00,1001,单线,1045.8,101_1257,110,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,91.81,normal
2024-01-05 06:56:00,3001,上行,3069.198,240_70,92,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:56:00,3001,上行,3069.353,240_70,93,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:56:00,3001,上行,3069.386,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:56:00,3001,上行,3068.378,240_70,90,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:56:00,3001,上行,3069.26,240_70,92,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:57:00,3001,上行,3067.466,240_70,96,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:57:00,3001,上行,3067.309,240_70,98,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:57:00,3001,上行,3067.402,240_70,97,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:57:00,3001,上行,3067.371,240_70,97,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:57:00,3001,上行,3067.685,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 06:57:00,3001,上行,3067.278,240_70,98,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:19:00,3001,上行,3032.226,240_70,52,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:19:00,3001,上行,3032.158,240_70,54,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:24:00,3001,上行,3026.075,240_70,84,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:25:00,3001,上行,3021.678,240_70,93,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:25:00,3001,上行,3021.998,240_70,92,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:25:00,3001,上行,3021.275,240_70,93,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:25:00,3001,上行,3020.715,240_70,93,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:26:00,3001,上行,3020.684,240_70,93,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,0.0,abnormal
2024-01-05 20:26:00,3001,上行,3019.594,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:26:00,3001,上行,3020.343,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:26:00,3001,上行,3019.191,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:26:00,3001,上行,3020.622,240_70,93,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:26:00,3001,上行,3019.222,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:26:00,3001,上行,3020.312,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:27:00,3001,上行,3018.654,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:27:00,3001,上行,3017.868,240_70,93,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:27:00,3001,上行,3019.067,240_70,94,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.624,240_70,86,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.655,240_70,86,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.593,240_70,87,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.686,240_70,85,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.717,240_70,85,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.756,240_70,85,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.121,240_70,95,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.881,240_70,86,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.5,240_70,89,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:28:00,3001,上行,3016.912,240_70,86,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-05 20:29:00,3001,上行,3016.079,240_70,95,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,0.0,abnormal
2024-01-06 07:26:00,4001,单线,4000.037,105_1118,139,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,-5.791058605513085e-08,100.0,normal
2024-01-06 12:02:00,4001,单线,4078.013,105_1155,118,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,56.62,normal
2024-01-06 15:17:00,4001,单线,4086.007,103_6418,80,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 15:17:00,4001,单线,4085.451,103_6418,79,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 15:19:00,4001,单线,4083.113,103_6418,79,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 15:34:00,4001,单线,4073.95,103_6418,78,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 15:35:00,4001,单线,4072.097,103_6418,78,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 15:35:00,4001,单线,4072.13,103_6418,78,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 15:48:00,4001,单线,4056.039,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 15:55:00,4001,单线,4046.214,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.927,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.834,103_6418,77,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.803,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.545,103_6418,77,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.577,103_6418,77,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.609,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.865,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.896,103_6418,77,4,4,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 16:02:00,4001,单线,4037.643,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-06 17:06:00,1001,单线,1063.682,102_1314,75,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,79.83,normal
2024-01-06 18:13:00,3001,上行,3073.01,239_6029,58,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.37,abnormal
2024-01-06 18:13:00,3001,上行,3073.041,239_6029,58,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.37,abnormal
2024-01-06 23:38:00,3001,上行,3040.167,239_911,64,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,79.41,normal
2024-01-06 23:55:00,1001,单线,1053.38,101_1259,95,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,91.15,normal
2024-01-06 23:58:00,1001,单线,1048.36,101_1259,111,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,91.15,normal
2024-01-07 02:31:00,4001,单线,4026.311,101_1222,134,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-07 02:31:00,4001,单线,4026.272,101_1222,134,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-07 02:32:00,4001,单线,4027.497,101_1222,135,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-07 02:53:00,4001,单线,4075.478,101_1222,132,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-07 02:54:00,4001,单线,4078.039,101_1222,135,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,1.1210762331838568e-06,0.0,abnormal
2024-01-07 02:54:00,4001,单线,4078.626,101_1222,136,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-07 02:56:00,4001,单线,4082.6,101_1222,133,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-07 03:03:00,4001,单线,4099.029,101_1222,134,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-07 12:51:00,3001,上行,3080.61,240_67,154,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,86.75,normal
2024-01-07 12:55:00,3001,上行,3070.083,240_67,151,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,86.75,normal
2024-01-07 12:55:00,3001,上行,3069.952,240_67,150,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,86.75,normal
2024-01-07 12:55:00,3001,上行,3069.276,240_67,144,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,86.75,normal
2024-01-07 12:56:00,3001,上行,3067.189,240_67,132,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,86.75,normal
2024-01-07 12:56:00,3001,上行,3067.467,240_67,135,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,86.75,normal
2024-01-07 12:56:00,3001,上行,3067.436,240_67,134,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,5.145621076463927e-08,86.75,normal
2024-01-07 23:01:00,3001,上行,3046.792,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.823,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3047.098,240_66,55,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.556,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.391,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.753,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.426,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.652,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.857,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3047.17,240_66,54,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.314,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.587,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.953,240_66,55,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.687,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.621,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-07 23:01:00,3001,上行,3046.279,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
